# 전국 학교 목록 — NEIS 학교기본정보(schoolInfo)에서 받음
# 받은 시각: 2026-09-11T05:36:57.877Z
# 학교 수: 12672
# 열: 학교코드 	 학교명 	 급별색인 	 시도색인 	 주소(시도 접두 제거)
# 급별: 고등학교|중학교|공동실습소|방송통신고등학교|초등학교|특수학교|각종학교(중)|각종학교(고)|외국인학교|방송통신중학교|각종학교(초)|평생학교(고)-3년6학기|평생학교(초)-3년6학기|평생학교(고)-2년6학기|평생학교(중)-2년6학기|고등기술학교|각종학교(외국인학교)|국제학교|각종학교(대안학교)|고등공민학교|평생학교(초)-4년12학기||평생학교(중)-3년6학기|재외한국학교(고)|재외한국학교(중)|재외한국학교(초)
# 시도: 서울특별시|부산광역시|대구광역시|인천광역시|전남광주통합특별시(광주)|대전광역시|울산광역시|세종특별자치시|경기도|강원특별자치도|충청북도|충청남도|전북특별자치도|전남광주통합특별시(전남)|경상북도|경상남도|제주특별자치도|재외한국학교
# 다시 만들려면: NEIS_API_KEY=<키> node scripts/fetchSchoolList.js
7134079	서울경수초등학교	4	0	성동구 뚝섬로13길 22
7010561	서울경운학교	5	0	종로구 삼일대로 454
7081425	서울경인초등학교	4	0	양천구 안양천로 1009
7134080	서울경일초등학교	4	0	성동구 뚝섬로 332
7081426	서울계남초등학교	4	0	양천구 목동동로2길 54
7051112	서울계상초등학교	4	0	노원구 한글비석로41가길 24
7130112	서울고덕초등학교	4	0	강동구 아리수로82길 42
7010083	서울고등학교	0	0	서초구 효령로 197
7130113	서울고명초등학교	4	0	강동구 고덕로46길 53
7041104	서울고산초등학교	4	0	구로구 중앙로 6
7041105	서울고원초등학교	4	0	구로구 경인로46길 13
7031113	서울고은초등학교	4	0	서대문구 모래내로 441
7130114	서울고일초등학교	4	0	강동구 구천면로93길 20
7041106	서울고척초등학교	4	0	구로구 경서로 31
7130264	서울고현초등학교	4	0	강동구 상일로11길 110
7031114	서울공덕초등학교	4	0	마포구 만리재옛길 13
7051113	서울공릉초등학교	4	0	노원구 동일로173길 12
7010278	서울공업고등학교	0	0	동작구 대방동1길 46
7010906	서울공연예술고등학교	0	0	구로구 오리로22나길 16-26
7051114	서울공연초등학교	4	0	노원구 동일로192가길 16
7081427	서울공진초등학교	4	0	강서구 마곡서로 33
7081428	서울공항초등학교	4	0	강서구 마곡서1로 68
7010084	서울과학고등학교	0	0	종로구 혜화로 63
7010739	서울관광고등학교	0	0	관악구 은천로15길 25
7132081	서울관악초등학교	4	0	서울 관악구 청룡4길 49
7134081	서울광남초등학교	4	0	광진구 아차산로70길 35
7134082	서울광장초등학교	4	0	광진구 광장로1길 27
7134083	서울광진초등학교	4	0	광진구 자양로40길 41
7010519	서울광진학교	5	0	광진구 강변역로 18
7061057	서울광희초등학교	4	0	중구 다산로 269
7061058	서울교동초등학교	4	0	종로구 삼일대로 446
7091367	서울교육대학교부설초등학교	4	0	서초구 서초중앙로 96
7134084	서울구남초등학교	4	0	광진구 구의강변로 69
7041107	서울구로남초등학교	4	0	구로구 디지털로27길 76
7041108	서울구로초등학교	4	0	구로구 구로중앙로27나길 9
7091372	서울구룡초등학교	4	0	강남구 개포로 263
7031115	서울구산초등학교	4	0	은평구 서오릉로15길 16
7132082	서울구암초등학교	4	0	관악구 구암길 1
7134085	서울구의초등학교	4	0	광진구 광나루로30길 49
7041109	서울구일초등학교	4	0	구로구 구일로 68
7031116	서울구현초등학교	4	0	은평구 갈현로15길 51
7010817	서울국제고등학교	0	0	종로구 성균관로13길 40
